start,end,duration_h,peak_obs_mllw,peak_pred_mllw,peak_surge_ft,max_depth_curb_in,max_depth_road_in,max_depth_intersection_in,max_depth_lawn_in,year,month
1970-11-12 07:00:00,1970-11-12 07:00:00,1,6.636,5.971,0.665,0.6720000000000113,0.0,0.0,0.0,1970,11
1970-11-13 07:00:00,1970-11-13 08:00:00,2,7.086,6.117,1.2330000000000005,6.072000000000003,3.6720000000000006,1.512000000000004,1.0320000000000036,1970,11
1970-11-15 08:00:00,1970-11-15 10:00:00,3,7.115,5.688,1.8119999999999994,6.420000000000002,4.02,1.860000000000003,1.3800000000000026,1970,11
1970-12-12 07:00:00,1970-12-12 07:00:00,1,6.866,5.593,1.2729999999999997,3.431999999999995,1.031999999999993,0.0,0.0,1970,12
1970-12-13 08:00:00,1970-12-13 08:00:00,1,6.685,5.439,1.2459999999999996,1.2600000000000051,0.0,0.0,0.0,1970,12
1970-12-17 10:00:00,1970-12-17 11:00:00,2,6.685,4.469,2.2169999999999996,1.2600000000000051,0.0,0.0,0.0,1970,12
1971-01-01 11:00:00,1971-01-01 11:00:00,1,6.915,5.166,1.7489999999999997,4.02000000000001,1.620000000000008,0.0,0.0,1971,1
1971-01-26 07:00:00,1971-01-26 07:00:00,1,6.607,5.534,1.0730000000000004,0.3240000000000123,0.0,0.0,0.0,1971,1
1971-02-23 06:00:00,1971-02-23 06:00:00,1,6.626,5.21,1.4160000000000004,0.5520000000000138,0.0,0.0,0.0,1971,2
1971-03-04 01:00:00,1971-03-04 02:00:00,2,6.744,4.557,2.407,1.9679999999999964,0.0,0.0,0.0,1971,3
1971-03-27 20:00:00,1971-03-27 21:00:00,2,7.246,5.984,1.282,7.992000000000004,5.592000000000002,3.4320000000000057,2.9520000000000053,1971,3
1971-03-28 20:00:00,1971-03-28 22:00:00,3,7.178,5.909,1.2690000000000001,7.176000000000009,4.776000000000007,2.6160000000000103,2.13600000000001,1971,3
1971-10-03 20:00:00,1971-10-03 20:00:00,1,6.735,5.9,0.835,1.8600000000000136,0.0,0.0,0.0,1971,10
1971-10-04 08:00:00,1971-10-04 08:00:00,1,6.856,6.331,0.5249999999999995,3.3119999999999976,0.9119999999999955,0.0,0.0,1971,10
1971-10-05 09:00:00,1971-10-05 09:00:00,1,6.744,6.487,0.2569999999999997,1.9679999999999964,0.0,0.0,0.0,1971,10
1971-10-06 10:00:00,1971-10-06 10:00:00,1,6.925,6.405,0.5199999999999996,4.140000000000008,1.7400000000000055,0.0,0.0,1971,10
1971-10-10 13:00:00,1971-10-10 13:00:00,1,6.587,5.211,1.3759999999999994,0.08399999999999608,0.0,0.0,0.0,1971,10
1971-11-03 07:00:00,1971-11-03 08:00:00,2,6.616,6.433,0.24900000000000055,0.43199999999999505,0.0,0.0,0.0,1971,11
1971-11-04 08:00:00,1971-11-04 08:00:00,1,6.636,6.366,0.27000000000000046,0.6720000000000113,0.0,0.0,0.0,1971,11
1972-02-03 22:00:00,1972-02-04 00:00:00,3,7.676,4.288,3.4299999999999997,13.152000000000001,10.751999999999999,8.592000000000002,8.112000000000002,1972,2
1972-02-18 22:00:00,1972-02-19 00:00:00,3,7.066,5.065,2.4929999999999994,5.832000000000008,3.4320000000000057,1.2720000000000091,0.7920000000000087,1972,2
1972-02-19 09:00:00,1972-02-19 12:00:00,4,8.277,4.579,3.810999999999999,20.36399999999999,17.963999999999988,15.803999999999991,15.323999999999991,1972,2
1972-03-14 19:00:00,1972-03-14 20:00:00,2,6.846,5.27,2.0,3.192,0.791999999999998,0.0,0.0,1972,3
1972-03-16 20:00:00,1972-03-16 21:00:00,2,7.007,5.671,1.362,5.123999999999995,2.723999999999993,0.5639999999999965,0.08399999999999608,1972,3
1972-03-17 09:00:00,1972-03-17 09:00:00,1,6.626,5.234,1.3920000000000003,0.5520000000000138,0.0,0.0,0.0,1972,3
1972-03-17 21:00:00,1972-03-17 21:00:00,1,6.636,5.713,0.923,0.6720000000000113,0.0,0.0,0.0,1972,3
1972-04-16 21:00:00,1972-04-16 22:00:00,2,6.826,5.854,1.013,2.9520000000000053,0.5520000000000032,0.0,0.0,1972,4
1972-11-08 09:00:00,1972-11-08 09:00:00,1,6.666,5.217,1.4490000000000007,1.0320000000000036,0.0,0.0,0.0,1972,11
1972-12-16 03:00:00,1972-12-16 03:00:00,1,6.597,5.036,1.5610000000000008,0.20400000000001484,0.0,0.0,0.0,1972,12
1972-12-20 07:00:00,1972-12-20 07:00:00,1,6.607,6.019,0.5880000000000001,0.3240000000000123,0.0,0.0,0.0,1972,12
1972-12-21 07:00:00,1972-12-21 09:00:00,3,7.486,5.966,1.718,10.872000000000007,8.472000000000005,6.312000000000008,5.832000000000008,1972,12
1972-12-22 08:00:00,1972-12-22 10:00:00,3,7.866,5.757,2.324,15.431999999999995,13.031999999999993,10.871999999999996,10.391999999999996,1972,12
1972-12-23 09:00:00,1972-12-23 10:00:00,2,6.797,5.434,1.3629999999999995,2.6040000000000063,0.20400000000000418,0.0,0.0,1972,12
1973-02-12 02:00:00,1973-02-12 03:00:00,2,6.754,4.638,2.1469999999999994,2.087999999999994,0.0,0.0,0.0,1973,2
1973-03-22 23:00:00,1973-03-22 23:00:00,1,6.797,4.588,2.2089999999999996,2.6040000000000063,0.20400000000000418,0.0,0.0,1973,3
1973-04-04 19:00:00,1973-04-04 21:00:00,3,7.217,5.79,1.87,7.6440000000000055,5.244000000000003,3.0840000000000067,2.6040000000000063,1973,4
1973-10-26 08:00:00,1973-10-26 09:00:00,2,6.945,5.835,1.2149999999999999,4.380000000000003,1.9800000000000004,0.0,0.0,1973,10
1973-10-29 09:00:00,1973-10-29 11:00:00,3,7.105,5.278,2.0760000000000005,6.300000000000004,3.900000000000002,1.7400000000000055,1.2600000000000051,1973,10
1973-12-09 06:00:00,1973-12-09 08:00:00,3,7.266,5.88,1.6209999999999996,8.232,5.831999999999997,3.6720000000000006,3.192,1973,12
1974-01-09 09:00:00,1974-01-09 10:00:00,2,6.817,5.954,1.101,2.844000000000001,0.44399999999999906,0.0,0.0,1974,1
1974-02-08 10:00:00,1974-02-08 10:00:00,1,6.626,5.518,1.1080000000000005,0.5520000000000138,0.0,0.0,0.0,1974,2
1974-02-08 22:00:00,1974-02-08 22:00:00,1,6.705,5.343,1.362,1.5,0.0,0.0,0.0,1974,2
1974-03-31 01:00:00,1974-03-31 02:00:00,2,6.905,4.871,2.066,3.900000000000013,1.5000000000000107,0.0,0.0,1974,3
1974-12-01 21:00:00,1974-12-01 22:00:00,2,7.237,4.683,2.862,7.884,5.483999999999998,3.3240000000000016,2.844000000000001,1974,12
1974-12-02 09:00:00,1974-12-02 11:00:00,3,7.926,5.706,2.4140000000000006,16.152,13.751999999999999,11.592000000000002,11.112000000000002,1974,12
1974-12-16 10:00:00,1974-12-16 10:00:00,1,6.646,4.788,1.8579999999999997,0.7920000000000087,0.0,0.0,0.0,1974,12
1976-02-18 22:00:00,1976-02-18 22:00:00,1,6.587,5.354,1.2329999999999997,0.08399999999999608,0.0,0.0,0.0,1976,2
1976-03-16 20:00:00,1976-03-16 21:00:00,2,7.227,5.885,1.6159999999999997,7.764000000000003,5.364000000000001,3.204000000000004,2.7240000000000038,1976,3
1976-08-09 21:00:00,1976-08-10 00:00:00,4,6.817,5.618,4.4959999999999996,2.844000000000001,0.44399999999999906,0.0,0.0,1976,8
1977-09-24 19:00:00,1977-09-24 19:00:00,1,6.666,5.513,1.1530000000000005,1.0320000000000036,0.0,0.0,0.0,1977,9
1977-09-25 06:00:00,1977-09-25 08:00:00,3,7.565,5.505,2.0600000000000005,11.820000000000014,9.420000000000012,7.260000000000016,6.780000000000015,1977,9
1977-09-25 19:00:00,1977-09-25 20:00:00,2,6.997,5.719,1.391,5.003999999999998,2.6039999999999957,0.44399999999999906,0.0,1977,9
1977-10-14 08:00:00,1977-10-14 11:00:00,4,7.775,6.256,2.3819999999999997,14.340000000000003,11.940000000000001,9.780000000000005,9.300000000000004,1977,10
1977-10-14 21:00:00,1977-10-14 23:00:00,3,7.374,5.467,2.133,9.528000000000006,7.128000000000004,4.968000000000007,4.488000000000007,1977,10
1977-11-07 16:00:00,1977-11-07 17:00:00,2,7.207,4.79,2.6209999999999996,7.524000000000008,5.124000000000006,2.9640000000000093,2.484000000000009,1977,11
1977-11-08 04:00:00,1977-11-08 06:00:00,3,7.696,5.289,2.529000000000001,13.391999999999996,10.991999999999994,8.831999999999997,8.351999999999997,1977,11
1977-12-21 05:00:00,1977-12-21 05:00:00,1,6.607,4.634,1.9729999999999999,0.3240000000000123,0.0,0.0,0.0,1977,12
1978-01-08 07:00:00,1978-01-08 07:00:00,1,6.886,5.901,0.9850000000000003,3.6720000000000113,1.2720000000000091,0.0,0.0,1978,1
1978-01-09 06:00:00,1978-01-09 08:00:00,3,7.417,5.942,1.7140000000000004,10.043999999999997,7.643999999999995,5.483999999999998,5.003999999999998,1978,1
1978-01-26 08:00:00,1978-01-26 09:00:00,2,6.735,4.706,2.0309999999999997,1.8600000000000136,0.0,0.0,0.0,1978,1
1978-04-27 23:00:00,1978-04-28 00:00:00,2,6.744,5.453,1.3209999999999997,1.9679999999999964,0.0,0.0,0.0,1978,4
1978-12-25 01:00:00,1978-12-25 04:00:00,4,7.657,4.496,3.4559999999999995,12.924,10.523999999999997,8.364,7.884,1978,12
1979-01-25 04:00:00,1979-01-25 05:00:00,2,7.388,5.083,2.306,9.695999999999998,7.295999999999996,5.135999999999999,4.655999999999999,1979,1
1979-01-28 07:00:00,1979-01-28 08:00:00,2,7.305,5.833,1.4719999999999995,8.699999999999996,6.299999999999994,4.139999999999997,3.6599999999999966,1979,1
1979-09-06 08:00:00,1979-09-06 09:00:00,2,7.437,5.987,1.4500000000000002,10.284000000000013,7.884000000000011,5.724000000000014,5.244000000000014,1979,9
1979-10-05 20:00:00,1979-10-05 21:00:00,2,7.046,6.192,0.9270000000000005,5.592000000000013,3.192000000000011,1.0320000000000142,0.5520000000000138,1979,10
1980-01-17 06:00:00,1980-01-17 08:00:00,3,7.115,5.557,1.7320000000000002,6.420000000000002,4.02,1.860000000000003,1.3800000000000026,1980,1
1980-03-14 05:00:00,1980-03-14 05:00:00,1,6.685,5.234,1.4509999999999996,1.2600000000000051,0.0,0.0,0.0,1980,3
1980-04-14 19:00:00,1980-04-14 19:00:00,1,6.656,6.108,0.548,0.9120000000000061,0.0,0.0,0.0,1980,4
1980-09-25 09:00:00,1980-09-25 09:00:00,1,6.685,6.322,0.36299999999999955,1.2600000000000051,0.0,0.0,0.0,1980,9
1980-10-25 09:00:00,1980-10-25 12:00:00,4,7.935,6.44,2.721,16.259999999999984,13.859999999999982,11.699999999999985,11.219999999999985,1980,10
1980-10-25 21:00:00,1980-10-25 21:00:00,1,6.987,5.384,1.6029999999999998,4.884,2.483999999999998,0.3240000000000016,0.0,1980,10
1981-11-13 08:00:00,1981-11-13 09:00:00,2,6.735,6.4,0.4950000000000001,1.8600000000000136,0.0,0.0,0.0,1981,11
1981-11-14 09:00:00,1981-11-14 10:00:00,2,6.846,6.238,0.8499999999999996,3.192,0.791999999999998,0.0,0.0,1981,11
1981-11-15 10:00:00,1981-11-15 11:00:00,2,7.164,5.941,1.4459999999999997,7.007999999999996,4.607999999999993,2.447999999999997,1.9679999999999964,1981,11
1982-05-23 21:00:00,1982-05-23 21:00:00,1,6.807,6.413,0.39400000000000013,2.7240000000000038,0.3240000000000016,0.0,0.0,1982,5
1982-06-22 22:00:00,1982-06-22 22:00:00,1,6.587,6.313,0.274,0.08399999999999608,0.0,0.0,0.0,1982,6
1982-10-10 14:00:00,1982-10-10 15:00:00,2,6.767,5.322,1.4450000000000003,2.244000000000014,0.0,0.0,0.0,1982,10
1983-01-28 07:00:00,1983-01-28 07:00:00,1,6.587,5.794,0.7930000000000001,0.08399999999999608,0.0,0.0,0.0,1983,1
1983-01-29 07:00:00,1983-01-29 09:00:00,3,7.115,5.846,1.351,6.420000000000002,4.02,1.860000000000003,1.3800000000000026,1983,1
1983-01-30 09:00:00,1983-01-30 09:00:00,1,6.656,5.715,0.9409999999999998,0.9120000000000061,0.0,0.0,0.0,1983,1
1983-03-18 22:00:00,1983-03-18 23:00:00,2,7.056,4.858,2.327,5.71200000000001,3.3120000000000083,1.1520000000000117,0.6720000000000113,1983,3
1983-03-28 07:00:00,1983-03-28 07:00:00,1,6.866,5.524,1.3419999999999996,3.431999999999995,1.031999999999993,0.0,0.0,1983,3
1983-04-24 18:00:00,1983-04-24 19:00:00,2,7.155,5.49,1.665,6.900000000000013,4.500000000000011,2.340000000000014,1.8600000000000136,1983,4
1983-10-05 19:00:00,1983-10-05 19:00:00,1,6.616,5.821,0.7949999999999999,0.43199999999999505,0.0,0.0,0.0,1983,10
1983-10-25 10:00:00,1983-10-25 11:00:00,2,6.997,5.532,1.5119999999999996,5.003999999999998,2.6039999999999957,0.44399999999999906,0.0,1983,10
1983-12-04 07:00:00,1983-12-04 09:00:00,3,7.276,5.755,2.3340000000000005,8.351999999999997,5.951999999999995,3.791999999999998,3.3119999999999976,1983,12
1983-12-22 09:00:00,1983-12-22 10:00:00,2,7.125,5.673,1.7469999999999999,6.539999999999999,4.139999999999997,1.9800000000000004,1.5,1983,12
1984-02-18 09:00:00,1984-02-18 09:00:00,1,6.597,5.664,0.9330000000000007,0.20400000000001484,0.0,0.0,0.0,1984,2
1984-03-18 21:00:00,1984-03-18 21:00:00,1,6.695,5.779,0.9160000000000004,1.3800000000000026,0.0,0.0,0.0,1984,3
1984-03-29 04:00:00,1984-03-29 10:00:00,7,8.677,4.52,5.494,25.163999999999994,22.763999999999992,20.603999999999996,20.123999999999995,1984,3
1984-03-29 17:00:00,1984-03-29 19:00:00,3,7.315,4.425,3.1419999999999995,8.820000000000014,6.420000000000012,4.260000000000016,3.7800000000000153,1984,3
1984-04-14 18:00:00,1984-04-14 20:00:00,3,7.105,5.927,1.295,6.300000000000004,3.900000000000002,1.7400000000000055,1.2600000000000051,1984,4
1984-04-15 07:00:00,1984-04-15 07:00:00,1,6.925,5.585,1.3399999999999999,4.140000000000008,1.7400000000000055,0.0,0.0,1984,4
1984-04-15 19:00:00,1984-04-15 20:00:00,2,6.925,6.062,0.907,4.140000000000008,1.7400000000000055,0.0,0.0,1984,4
1984-04-16 08:00:00,1984-04-16 08:00:00,1,6.846,5.494,1.3520000000000003,3.192,0.791999999999998,0.0,0.0,1984,4
1984-04-16 20:00:00,1984-04-16 21:00:00,2,6.954,6.072,0.8819999999999997,4.488000000000007,2.0880000000000045,0.0,0.0,1984,4
1984-12-06 05:00:00,1984-12-06 06:00:00,2,6.866,5.04,2.1209999999999996,3.431999999999995,1.031999999999993,0.0,0.0,1984,12
1985-02-12 14:00:00,1985-02-12 14:00:00,1,6.836,3.839,2.9970000000000003,3.0720000000000027,0.6720000000000006,0.0,0.0,1985,2
1985-05-03 20:00:00,1985-05-03 20:00:00,1,6.626,6.173,0.4530000000000003,0.5520000000000138,0.0,0.0,0.0,1985,5
1985-09-27 08:00:00,1985-09-27 13:00:00,6,8.546,5.054,7.193999999999999,23.59199999999999,21.19199999999999,19.031999999999993,18.551999999999992,1985,9
1985-10-15 09:00:00,1985-10-15 10:00:00,2,6.817,6.477,0.5590000000000002,2.844000000000001,0.44399999999999906,0.0,0.0,1985,10
1985-11-05 00:00:00,1985-11-05 00:00:00,1,6.725,3.748,2.9769999999999994,1.7399999999999949,0.0,0.0,0.0,1985,11
1985-11-12 07:00:00,1985-11-12 07:00:00,1,6.767,6.452,0.3150000000000004,2.244000000000014,0.0,0.0,0.0,1985,11
1985-12-12 07:00:00,1985-12-12 08:00:00,2,7.036,6.086,0.9499999999999993,5.471999999999994,3.071999999999992,0.9119999999999955,0.43199999999999505,1985,12
1985-12-13 08:00:00,1985-12-13 09:00:00,2,7.237,5.986,1.3650000000000002,7.884,5.483999999999998,3.3240000000000016,2.844000000000001,1985,12
1986-04-25 20:00:00,1986-04-25 21:00:00,2,6.735,6.145,0.6310000000000002,1.8600000000000136,0.0,0.0,0.0,1986,4
1986-08-18 20:00:00,1986-08-18 21:00:00,2,7.145,6.014,1.3200000000000003,6.779999999999994,4.379999999999992,2.2199999999999953,1.7399999999999949,1986,8
1986-12-02 08:00:00,1986-12-02 09:00:00,2,6.925,6.213,1.1680000000000001,4.140000000000008,1.7400000000000055,0.0,0.0,1986,12
1986-12-02 20:00:00,1986-12-02 21:00:00,2,6.807,4.821,2.0549999999999997,2.7240000000000038,0.3240000000000016,0.0,0.0,1986,12
1986-12-03 08:00:00,1986-12-03 10:00:00,3,7.706,6.071,1.6350000000000007,13.511999999999993,11.111999999999991,8.951999999999995,8.471999999999994,1986,12
1986-12-25 02:00:00,1986-12-25 02:00:00,1,6.817,4.308,2.5090000000000003,2.844000000000001,0.44399999999999906,0.0,0.0,1986,12
1987-01-01 08:00:00,1987-01-01 09:00:00,2,7.266,5.882,1.4829999999999997,8.232,5.831999999999997,3.6720000000000006,3.192,1987,1
1987-01-02 08:00:00,1987-01-02 11:00:00,4,8.585,5.715,3.406999999999999,24.06000000000001,21.660000000000007,19.50000000000001,19.02000000000001,1987,1
1987-07-11 21:00:00,1987-07-11 21:00:00,1,6.695,6.392,0.30299999999999994,1.3800000000000026,0.0,0.0,0.0,1987,7
1987-08-09 21:00:00,1987-08-09 21:00:00,1,6.744,6.329,0.41500000000000004,1.9679999999999964,0.0,0.0,0.0,1987,8
1988-01-20 09:00:00,1988-01-20 09:00:00,1,6.925,5.65,1.2749999999999995,4.140000000000008,1.7400000000000055,0.0,0.0,1988,1
1988-02-19 21:00:00,1988-02-19 22:00:00,2,6.886,5.292,1.7190000000000003,3.6720000000000113,1.2720000000000091,0.0,0.0,1988,2
1988-10-22 05:00:00,1988-10-22 06:00:00,2,6.866,5.454,1.412,3.431999999999995,1.031999999999993,0.0,0.0,1988,10
1989-05-06 21:00:00,1989-05-06 21:00:00,1,6.695,6.113,0.5819999999999999,1.3800000000000026,0.0,0.0,0.0,1989,5
1989-09-16 09:00:00,1989-09-16 09:00:00,1,6.787,6.168,0.6189999999999998,2.484000000000009,0.08400000000000674,0.0,0.0,1989,9
1989-09-19 11:00:00,1989-09-19 12:00:00,2,6.866,5.96,0.9719999999999995,3.431999999999995,1.031999999999993,0.0,0.0,1989,9
1989-10-19 11:00:00,1989-10-19 14:00:00,4,7.515,5.628,2.1130000000000004,11.220000000000006,8.820000000000004,6.660000000000007,6.180000000000007,1989,10
1989-11-16 09:00:00,1989-11-16 10:00:00,2,7.125,5.741,1.3840000000000003,6.539999999999999,4.139999999999997,1.9800000000000004,1.5,1989,11
1990-08-20 20:00:00,1990-08-20 22:00:00,3,7.305,5.766,1.6049999999999995,8.699999999999996,6.299999999999994,4.139999999999997,3.6599999999999966,1990,8
1990-12-03 08:00:00,1990-12-03 08:00:00,1,6.787,6.216,0.5709999999999997,2.484000000000009,0.08400000000000674,0.0,0.0,1990,12
1990-12-04 08:00:00,1990-12-04 10:00:00,3,7.437,6.022,1.415,10.284000000000013,7.884000000000011,5.724000000000014,5.244000000000014,1990,12
1991-07-13 22:00:00,1991-07-13 22:00:00,1,6.656,6.171,0.48499999999999943,0.9120000000000061,0.0,0.0,0.0,1991,7
1991-08-09 20:00:00,1991-08-09 20:00:00,1,6.754,6.276,0.47799999999999976,2.087999999999994,0.0,0.0,0.0,1991,8
1991-10-29 12:00:00,1991-10-29 12:00:00,1,6.587,5.338,1.2489999999999997,0.08399999999999608,0.0,0.0,0.0,1991,10
1991-10-30 12:00:00,1991-10-30 15:00:00,4,7.876,5.187,3.0870000000000006,15.551999999999992,13.15199999999999,10.991999999999994,10.511999999999993,1991,10
1991-10-31 00:00:00,1991-10-31 05:00:00,6,8.536,4.802,4.478,23.471999999999994,21.071999999999992,18.911999999999995,18.431999999999995,1991,10
1991-10-31 13:00:00,1991-10-31 15:00:00,3,6.915,5.071,2.067,4.02000000000001,1.620000000000008,0.0,0.0,1991,10
1991-11-24 09:00:00,1991-11-24 09:00:00,1,6.705,5.966,0.7389999999999999,1.5,0.0,0.0,0.0,1991,11
1991-12-03 06:00:00,1991-12-03 06:00:00,1,6.666,5.177,1.4890000000000008,1.0320000000000036,0.0,0.0,0.0,1991,12
1992-01-04 07:00:00,1992-01-04 09:00:00,3,7.207,4.956,3.107,7.524000000000008,5.124000000000006,2.9640000000000093,2.484000000000009,1992,1
1992-03-19 20:00:00,1992-03-19 21:00:00,2,6.935,5.751,1.3249999999999993,4.260000000000005,1.860000000000003,0.0,0.0,1992,3
1992-08-28 20:00:00,1992-08-28 22:00:00,3,7.096,6.25,0.992,6.192,3.791999999999998,1.6320000000000014,1.152000000000001,1992,8
1992-09-24 19:00:00,1992-09-24 19:00:00,1,6.705,5.914,0.7910000000000004,1.5,0.0,0.0,0.0,1992,9
1992-09-25 07:00:00,1992-09-25 08:00:00,2,6.705,6.056,0.7320000000000002,1.5,0.0,0.0,0.0,1992,9
1992-09-25 19:00:00,1992-09-25 20:00:00,2,6.876,5.977,0.899,3.552000000000014,1.1520000000000117,0.0,0.0,1992,9
1992-09-26 08:00:00,1992-09-26 09:00:00,2,7.086,6.366,0.8499999999999996,6.072000000000003,3.6720000000000006,1.512000000000004,1.0320000000000036,1992,9
1992-11-25 08:00:00,1992-11-25 08:00:00,1,6.754,5.815,0.9389999999999992,2.087999999999994,0.0,0.0,0.0,1992,11
1992-12-10 20:00:00,1992-12-10 21:00:00,2,7.125,4.512,2.944,6.539999999999999,4.139999999999997,1.9800000000000004,1.5,1992,12
1992-12-11 05:00:00,1992-12-11 12:00:00,8,9.635,5.692,6.7669999999999995,36.66,34.25999999999999,32.099999999999994,31.619999999999997,1992,12
1992-12-11 19:00:00,1992-12-11 23:00:00,5,8.638,4.543,4.095,24.695999999999998,22.295999999999996,20.136,19.656,1992,12
1992-12-12 07:00:00,1992-12-12 11:00:00,5,8.336,5.626,3.1370000000000005,21.072000000000003,18.672,16.512000000000004,16.032000000000004,1992,12
1992-12-12 21:00:00,1992-12-12 23:00:00,3,7.115,4.551,2.5920000000000005,6.420000000000002,4.02,1.860000000000003,1.3800000000000026,1992,12
1992-12-13 09:00:00,1992-12-13 12:00:00,4,7.686,5.45,2.787,13.271999999999998,10.871999999999996,8.712,8.232,1992,12
1992-12-13 22:00:00,1992-12-14 00:00:00,3,7.207,4.581,2.856,7.524000000000008,5.124000000000006,2.9640000000000093,2.484000000000009,1992,12
1992-12-14 10:00:00,1992-12-14 12:00:00,3,7.325,5.216,2.3020000000000005,8.940000000000012,6.54000000000001,4.380000000000013,3.900000000000013,1992,12
1993-01-10 09:00:00,1993-01-10 10:00:00,2,7.017,5.637,1.6150000000000002,5.244000000000014,2.844000000000012,0.6840000000000153,0.20400000000001484,1993,1
1993-02-13 00:00:00,1993-02-13 01:00:00,2,7.227,4.817,2.41,7.764000000000003,5.364000000000001,3.204000000000004,2.7240000000000038,1993,2
1993-03-04 16:00:00,1993-03-04 18:00:00,3,7.096,4.081,3.753,6.192,3.791999999999998,1.6320000000000014,1.152000000000001,1993,3
1993-03-05 04:00:00,1993-03-05 05:00:00,2,6.987,4.903,2.0840000000000005,4.884,2.483999999999998,0.3240000000000016,0.0,1993,3
1993-03-13 12:00:00,1993-03-13 13:00:00,2,6.807,4.375,2.8240000000000003,2.7240000000000038,0.3240000000000016,0.0,0.0,1993,3
1993-03-13 23:00:00,1993-03-14 01:00:00,3,8.624,4.887,3.737000000000001,24.528000000000006,22.128000000000004,19.968000000000007,19.488000000000007,1993,3
1993-04-06 20:00:00,1993-04-06 21:00:00,2,7.017,6.096,0.9570000000000007,5.244000000000014,2.844000000000012,0.6840000000000153,0.20400000000001484,1993,4
1993-04-07 21:00:00,1993-04-07 22:00:00,2,6.807,6.165,0.6979999999999995,2.7240000000000038,0.3240000000000016,0.0,0.0,1993,4
1993-08-18 21:00:00,1993-08-18 21:00:00,1,6.676,6.184,0.492,1.152000000000001,0.0,0.0,0.0,1993,8
1993-09-16 21:00:00,1993-09-16 21:00:00,1,6.685,6.084,0.601,1.2600000000000051,0.0,0.0,0.0,1993,9
1993-09-17 09:00:00,1993-09-17 10:00:00,2,6.945,6.441,0.6879999999999997,4.380000000000003,1.9800000000000004,0.0,0.0,1993,9
1993-09-18 10:00:00,1993-09-18 10:00:00,1,6.787,6.427,0.3600000000000003,2.484000000000009,0.08400000000000674,0.0,0.0,1993,9
1993-10-15 08:00:00,1993-10-15 08:00:00,1,6.587,6.557,0.02999999999999936,0.08399999999999608,0.0,0.0,0.0,1993,10
1993-10-17 10:00:00,1993-10-17 10:00:00,1,6.856,6.462,0.39400000000000013,3.3119999999999976,0.9119999999999955,0.0,0.0,1993,10
1993-11-28 06:00:00,1993-11-28 07:00:00,2,6.807,5.233,1.6870000000000003,2.7240000000000038,0.3240000000000016,0.0,0.0,1993,11
1993-12-11 06:00:00,1993-12-11 06:00:00,1,6.666,5.725,0.9410000000000007,1.0320000000000036,0.0,0.0,0.0,1993,12
1993-12-14 07:00:00,1993-12-14 09:00:00,3,7.437,5.862,1.8090000000000002,10.284000000000013,7.884000000000011,5.724000000000014,5.244000000000014,1993,12
1993-12-15 09:00:00,1993-12-15 10:00:00,2,6.925,5.61,1.6719999999999997,4.140000000000008,1.7400000000000055,0.0,0.0,1993,12
1993-12-16 09:00:00,1993-12-16 11:00:00,3,7.266,5.258,2.2330000000000005,8.232,5.831999999999997,3.6720000000000006,3.192,1993,12
1993-12-17 10:00:00,1993-12-17 11:00:00,2,6.685,4.907,1.8239999999999998,1.2600000000000051,0.0,0.0,0.0,1993,12
1994-01-04 10:00:00,1994-01-04 12:00:00,3,7.686,4.422,3.9030000000000005,13.271999999999998,10.871999999999996,8.712,8.232,1994,1
1994-03-02 23:00:00,1994-03-03 02:00:00,4,7.657,5.14,3.9429999999999996,12.924,10.523999999999997,8.364,7.884,1994,3
1994-03-03 12:00:00,1994-03-03 13:00:00,2,7.135,4.41,2.7249999999999996,6.659999999999997,4.2599999999999945,2.099999999999998,1.6199999999999974,1994,3
1994-04-25 20:00:00,1994-04-25 21:00:00,2,7.066,6.349,0.835,5.832000000000008,3.4320000000000057,1.2720000000000091,0.7920000000000087,1994,4
1994-04-26 21:00:00,1994-04-26 21:00:00,1,6.744,6.405,0.3389999999999995,1.9679999999999964,0.0,0.0,0.0,1994,4
1994-05-23 19:00:00,1994-05-23 19:00:00,1,6.636,6.354,0.28200000000000003,0.6720000000000113,0.0,0.0,0.0,1994,5
1994-05-24 20:00:00,1994-05-24 20:00:00,1,6.987,6.514,0.47299999999999986,4.884,2.483999999999998,0.3240000000000016,0.0,1994,5
1994-05-25 21:00:00,1994-05-25 21:00:00,1,6.705,6.481,0.2240000000000002,1.5,0.0,0.0,0.0,1994,5
1994-05-26 22:00:00,1994-05-26 22:00:00,1,6.807,6.279,0.5280000000000005,2.7240000000000038,0.3240000000000016,0.0,0.0,1994,5
1994-12-05 09:00:00,1994-12-05 10:00:00,2,6.616,6.001,0.8609999999999998,0.43199999999999505,0.0,0.0,0.0,1994,12
1994-12-24 11:00:00,1994-12-24 12:00:00,2,6.607,4.424,2.2090000000000005,0.3240000000000123,0.0,0.0,0.0,1994,12
1995-01-20 10:00:00,1995-01-20 10:00:00,1,6.935,4.708,2.2269999999999994,4.260000000000005,1.860000000000003,0.0,0.0,1995,1
1995-02-04 10:00:00,1995-02-04 12:00:00,3,7.476,4.464,3.0119999999999996,10.75200000000001,8.352000000000007,6.192000000000011,5.71200000000001,1995,2
1995-05-15 21:00:00,1995-05-15 21:00:00,1,6.646,6.457,0.18900000000000006,0.7920000000000087,0.0,0.0,0.0,1995,5
1995-05-16 22:00:00,1995-05-16 22:00:00,1,6.597,6.343,0.25400000000000045,0.20400000000001484,0.0,0.0,0.0,1995,5
